PM2.5,NO2,CO,SO2,O3,AQI
21.85,25.23,1.32,22.67,44.85,90.0
24.32,15.9,1.31,23.83,53.32,81.0
10.87,20.73,1.45,24.73,30.8,125.0
15.87,27.43,1.4,20.43,35.72,88.0
25.71,19.74,1.42,19.86,39.04,82.0
22.86,9.35,1.15,17.32,40.96,71.0
18.09,8.0,1.19,18.99,44.93,75.0
17.52,22.69,1.45,20.7,35.33,89.0
10.53,21.7,1.35,19.23,38.32,91.0
13.38,9.81,1.19,18.61,48.68,77.0
22.06,7.29,1.17,18.95,33.79,68.0
18.54,14.83,1.21,19.25,34.73,72.0
19.38,29.81,1.4,19.79,31.45,80.0
18.39,23.55,1.72,20.16,34.69,109.0
16.59,20.94,1.49,16.63,28.51,78.0
13.0,21.22,1.49,19.4,22.08,88.0
13.78,22.09,1.37,15.46,22.38,77.0
18.5,25.39,1.49,18.02,26.45,89.0
14.71,13.29,1.17,15.13,29.09,75.0
14.11,13.32,1.19,13.5,27.65,68.0
14.53,15.53,1.17,12.65,26.26,72.0
12.84,22.11,1.27,12.79,28.19,73.0
18.15,16.33,1.17,14.69,27.8,67.0
15.31,16.32,1.16,12.03,24.34,68.0
14.72,17.39,1.23,11.33,25.82,72.0
19.26,16.22,1.2,11.48,26.07,84.0
13.43,15.37,1.16,11.5,33.28,60.0
15.67,16.43,1.17,11.43,30.01,69.0
16.43,16.38,1.22,11.99,28.73,80.0
23.32,17.66,1.25,11.67,25.99,70.0
46.76,14.7,1.2,9.71,24.56,82.0
16.52,18.31,1.24,11.57,27.49,70.0
15.0,16.98,1.04,12.14,29.34,66.0
15.37,16.35,1.02,11.8,24.89,62.0
14.24,17.29,1.07,11.66,26.77,63.0
15.24,16.18,1.1,13.08,18.72,61.0
16.28,14.54,1.05,12.86,22.01,61.0
15.88,13.72,1.15,12.88,21.87,60.0
13.23,12.4,1.14,12.25,22.52,63.0
14.11,12.74,1.14,13.07,22.15,62.0
13.39,13.83,1.05,14.99,21.91,62.0
15.45,11.65,1.15,12.34,21.34,64.0
16.22,15.83,1.23,9.29,24.03,44.0
14.71,15.46,1.16,10.08,23.69,64.0
14.87,32.71,1.2,20.19,33.07,84.0
17.72,48.29,1.18,24.59,18.65,75.0
10.36,20.48,1.19,10.93,28.24,65.0
9.21,22.23,1.17,15.38,27.3,64.0
11.21,14.63,1.2,12.42,27.19,66.0
12.65,20.24,1.21,9.22,28.15,66.0
13.33,20.09,1.2,9.64,26.99,67.0
11.61,31.78,1.21,12.06,32.95,67.0
12.59,20.2,1.22,10.6,35.23,69.0
11.7,21.17,1.24,11.08,39.1,67.0
9.7,20.86,1.22,11.92,38.31,67.0
12.94,17.76,1.14,9.21,37.65,68.0
80.13,20.85,0.91,11.77,39.5,107.0
26.83,22.03,1.12,14.45,44.31,93.0
26.49,22.23,1.1,11.49,41.44,90.0
23.72,21.08,1.09,11.53,41.28,83.0
24.15,23.64,1.06,14.13,41.67,74.0
22.94,19.22,1.02,11.74,44.15,76.0
26.68,20.96,0.99,11.84,37.31,81.0
30.76,24.6,1.02,13.7,46.32,95.0
25.47,22.08,1.03,15.21,47.18,64.0
23.11,26.84,1.01,15.22,45.22,65.0
18.94,26.94,1.18,12.06,48.58,65.0
25.28,26.13,1.33,14.85,49.66,70.0
23.62,24.89,1.36,14.8,55.14,72.0
26.46,30.42,1.44,14.13,49.99,77.0
30.97,33.37,1.39,9.51,54.83,100.0
28.58,32.46,1.31,7.65,45.71,77.0
26.49,31.34,1.29,11.08,47.01,71.0
25.69,29.3,1.31,11.4,48.2,70.0
28.24,27.72,1.31,13.66,44.98,71.0
24.03,25.98,1.32,12.45,47.94,70.0
26.35,23.5,1.31,15.45,49.4,69.0
23.49,20.7,1.31,14.73,42.47,70.0
22.67,24.62,1.23,14.35,46.98,68.0
25.5,26.53,0.98,13.51,43.64,60.0
27.31,31.49,0.97,15.23,39.31,65.0
26.77,30.32,0.99,15.65,42.69,67.0
24.28,31.12,1.1,16.27,39.83,70.0
21.84,26.24,1.27,12.41,24.91,84.0
26.76,23.19,1.55,13.9,22.46,106.0
21.64,21.46,1.41,11.85,23.67,89.0
19.28,21.2,1.44,17.7,25.68,82.0
23.52,22.87,1.57,18.26,27.03,89.0
22.09,24.76,1.77,17.79,30.62,102.0
25.6,25.68,1.77,16.75,33.62,103.0
20.37,21.88,1.62,13.13,30.21,93.0
25.51,22.65,1.58,10.78,30.93,93.0
17.68,23.5,1.39,10.29,28.35,78.0
25.44,26.19,1.7,11.93,37.93,100.0
42.73,28.18,1.92,14.14,43.7,113.0
31.22,21.98,1.35,17.08,49.13,80.0
35.95,25.3,1.5,18.69,45.84,82.0
33.06,23.98,1.6,14.82,46.51,104.0
33.86,25.06,1.55,14.14,36.72,92.0
32.52,29.12,1.57,15.17,38.59,91.0
37.21,33.05,1.58,13.64,49.45,90.0
44.86,37.4,2.0,15.19,50.39,108.0
44.05,31.84,1.94,17.12,47.98,106.0
54.77,32.42,2.32,20.79,55.94,122.0
49.35,31.92,2.21,16.35,46.39,128.0
49.52,36.92,2.0,15.18,49.69,111.0
50.87,34.0,1.95,15.28,60.44,122.0
43.4,29.79,2.09,18.74,47.73,110.0
42.12,29.9,2.14,15.77,41.95,106.0
48.16,29.55,2.13,16.84,41.35,117.0
54.76,31.68,1.89,22.58,52.25,112.0
48.6,31.1,1.76,20.49,64.18,109.0
45.06,24.85,1.75,20.02,66.08,103.0
42.82,27.69,1.69,18.62,59.75,104.0
34.35,21.34,1.66,16.7,66.49,100.0
44.57,31.55,1.76,17.23,65.46,105.0
54.92,28.09,1.91,17.81,74.19,136.0
48.18,30.08,2.18,18.99,49.91,149.0
49.42,32.3,2.34,20.27,51.95,135.0
54.25,33.31,2.41,20.25,52.22,142.0
46.14,31.55,1.96,18.33,52.39,130.0
26.07,29.06,1.7,19.8,58.18,132.0
49.65,24.75,1.54,25.03,71.31,150.0
45.04,19.69,2.38,20.83,25.53,123.0
52.53,19.54,2.59,21.41,26.01,146.0
39.38,19.51,1.93,19.11,24.46,118.0
54.0,21.46,2.65,21.75,27.42,136.0
36.32,36.88,1.87,18.0,32.52,110.0
41.76,38.88,1.95,16.61,37.97,106.0
49.85,60.47,2.1,16.34,39.87,141.0
41.8,58.64,2.02,18.88,44.23,138.0
40.22,50.71,1.95,14.27,41.95,132.0
37.39,30.41,1.71,13.1,55.14,100.0
34.93,35.62,1.74,19.92,43.27,102.0
65.23,41.32,2.14,28.32,47.33,112.0
67.63,56.95,2.32,28.2,37.62,184.0
130.47,67.3,2.81,40.57,48.41,299.0
93.59,50.06,2.76,39.24,45.71,195.0
122.18,39.76,2.92,29.82,64.46,307.0
63.69,49.0,2.65,25.82,66.27,179.0
56.06,44.82,2.59,24.89,58.48,146.0
51.04,29.43,2.1,24.14,67.98,123.0
48.02,37.39,2.3,24.71,56.49,132.0
49.79,49.29,2.33,23.56,64.87,122.0
51.3,59.6,2.35,21.75,57.12,147.0
56.72,56.85,2.75,21.46,57.58,150.0
65.09,42.15,2.83,19.25,79.13,153.0
48.76,38.64,2.61,21.5,53.93,125.0
51.75,39.13,2.89,21.99,64.37,145.0
63.19,38.66,3.07,22.39,61.74,169.0
57.74,50.01,2.87,18.53,51.25,143.0
55.7,49.82,2.83,13.92,65.33,149.0
53.71,39.31,2.85,14.99,65.15,146.0
56.87,37.29,2.93,17.34,69.6,158.0
62.05,41.17,3.02,17.4,63.12,154.0
62.82,36.12,2.21,17.88,71.9,172.0
76.86,43.27,1.89,16.39,74.46,174.0
65.54,60.53,2.42,14.82,65.87,168.0
72.91,68.46,3.26,15.46,75.06,163.0
70.04,56.0,2.63,13.9,49.86,176.0
54.61,42.91,2.06,19.62,44.72,140.0
63.47,46.77,2.34,23.26,50.4,152.0
56.9,43.94,2.12,22.11,50.29,158.0
51.82,45.25,1.79,17.96,49.03,137.0
49.73,65.26,1.91,18.87,43.06,138.0
38.67,57.01,1.81,19.96,40.93,124.0
50.03,61.56,1.81,22.04,45.61,117.0
61.98,50.13,1.81,26.36,35.55,123.0
57.49,44.05,1.87,29.7,38.71,136.0
56.54,36.6,1.8,33.29,43.55,146.0
50.82,37.73,1.7,23.54,43.0,128.0
63.59,49.72,1.9,21.82,53.08,136.0
66.38,106.27,1.97,20.37,49.9,174.0
50.75,70.55,1.74,19.4,42.96,135.0
52.93,65.68,1.9,17.82,47.82,123.0
74.39,73.65,2.58,19.18,54.17,160.0
92.96,63.17,2.65,21.36,53.27,197.0
96.74,60.1,2.75,17.33,58.67,219.0
88.48,37.83,2.72,22.33,60.08,210.0
68.03,49.5,1.86,18.79,46.46,149.0
67.26,50.21,1.81,22.18,33.39,119.0
69.88,52.64,2.03,26.15,37.61,130.0
65.85,69.41,2.05,26.23,37.22,143.0
81.14,66.55,2.11,38.07,35.39,154.0
81.34,90.08,2.57,27.19,38.87,188.0
79.78,66.11,2.75,21.88,45.29,181.0
80.41,64.04,3.14,26.7,53.3,175.0
103.76,58.71,3.65,25.44,68.37,239.0
84.61,59.75,3.5,23.0,68.82,221.0
75.92,64.59,2.76,24.93,63.06,180.0
81.14,60.0,2.76,21.49,62.05,183.0
52.78,67.79,2.18,22.27,48.85,156.0
57.44,56.98,2.75,32.25,67.66,156.0
71.68,48.59,2.49,21.75,85.19,150.0
84.32,50.68,3.01,18.86,69.71,199.0
85.51,47.07,3.32,32.67,71.31,201.0
76.86,49.1,2.76,34.55,78.82,187.0
75.79,35.42,3.11,30.85,76.64,197.0
66.32,44.04,2.37,25.59,72.08,163.0
68.1,50.99,2.53,28.78,72.52,162.0
69.37,48.31,2.56,27.31,65.72,162.0
83.31,48.1,3.25,27.92,32.31,184.0
84.99,52.87,2.99,26.39,32.51,200.0
82.07,50.15,3.3,35.06,29.55,190.0
93.45,26.93,3.34,35.52,33.76,234.0
51.0,17.6,2.1,28.3,20.34,160.0
34.26,35.26,1.94,22.76,25.59,114.0
26.04,41.97,1.65,21.92,29.55,100.0
53.38,70.2,1.78,18.37,37.42,125.0
47.4,79.41,1.83,12.39,52.07,133.0
38.28,72.66,1.84,12.89,54.64,131.0
36.88,68.41,1.79,10.85,34.26,117.0
46.01,13.44,2.29,12.57,35.58,112.0
47.42,38.05,2.12,14.45,40.56,118.0
66.26,17.9,3.25,22.36,56.12,201.0
65.62,30.45,2.73,19.76,70.86,164.0
43.34,23.77,1.88,14.66,65.06,156.0
18.67,24.61,1.59,12.31,44.44,103.0
52.26,36.41,1.64,13.66,38.51,132.0
72.35,34.58,2.0,20.72,32.65,170.0
86.52,30.53,2.84,26.28,55.92,180.0
101.67,34.5,3.17,25.97,69.16,213.0
94.74,45.67,3.27,24.49,55.38,225.0
78.47,34.45,2.6,21.96,56.51,190.0
49.64,32.54,1.91,16.76,56.4,139.0
47.74,30.95,1.86,15.42,68.09,118.0
52.57,37.75,2.16,17.91,58.37,125.0
59.84,34.62,2.37,19.85,90.64,165.0
54.99,32.21,2.25,19.18,83.46,155.0
49.87,34.17,2.19,18.32,76.99,143.0
64.73,28.4,3.0,22.73,101.76,166.0
35.61,20.68,1.67,17.0,70.35,114.0
38.3,21.65,1.85,16.77,56.96,105.0
58.39,32.52,2.51,21.28,78.9,156.0
31.67,22.27,1.84,18.07,62.79,140.0
35.64,26.2,1.97,15.66,57.0,119.0
27.8,24.5,1.69,8.13,45.78,118.0
22.69,18.29,1.72,7.67,37.63,108.0
49.14,13.9,1.92,10.0,49.84,106.0
41.12,38.66,2.35,17.55,70.34,159.0
49.77,35.35,2.78,15.04,72.01,184.0
15.85,12.5,1.64,7.53,63.43,114.0
16.82,7.43,1.64,7.72,73.28,95.0
22.15,5.5,1.54,6.83,76.26,106.0
23.44,10.1,1.67,7.12,80.67,113.0
25.23,15.47,1.75,7.22,80.8,113.0
29.13,17.87,1.83,8.15,81.24,122.0
36.24,20.05,2.14,10.39,89.05,151.0
30.19,17.41,1.96,9.84,61.16,142.0
23.72,9.46,1.67,7.23,46.22,127.0
21.02,9.01,1.54,6.71,60.52,109.0
23.36,10.9,1.58,7.4,97.63,142.0
21.54,14.7,1.63,5.16,68.64,104.0
28.02,17.95,1.73,4.28,85.43,124.0
39.49,25.05,2.18,6.0,89.53,153.0
37.52,20.46,1.93,4.04,87.21,135.0
40.68,23.59,2.28,5.96,86.68,137.0
35.58,20.39,2.34,7.17,57.91,140.0
27.08,10.65,1.8,4.35,65.62,108.0
19.81,3.53,1.58,3.2,55.06,98.0
18.03,7.2,1.44,3.15,37.28,81.0
31.96,10.21,1.44,3.86,51.37,90.0
55.04,34.94,1.71,4.78,50.36,160.0
40.69,23.48,1.71,1.22,35.31,147.0
34.51,10.1,1.6,24.1,29.84,128.0
32.94,10.48,1.61,42.91,32.64,111.0
29.55,5.19,1.5,28.83,21.98,98.0
24.24,5.62,1.49,28.87,17.4,101.0
18.43,5.77,1.46,28.27,14.4,87.0
19.8,2.49,1.43,29.66,13.07,90.0
22.9,18.8,1.7,22.45,43.42,86.0
27.35,29.36,1.79,22.97,35.71,138.0
16.91,19.55,1.72,22.44,21.67,94.0
19.09,19.43,1.76,22.69,25.83,94.0
17.84,21.09,1.78,22.87,14.0,95.0
18.74,22.34,1.85,23.04,15.02,98.0
16.1,21.77,1.78,23.21,21.22,95.0
16.87,18.49,1.73,23.29,22.29,93.0
14.22,17.8,1.77,23.47,19.22,94.0
17.17,15.32,1.74,22.99,20.81,92.0
22.32,20.93,1.83,23.7,24.64,96.0
33.1,34.12,2.06,25.33,25.95,109.0
22.7,30.65,1.91,23.82,15.09,108.0
20.7,28.62,1.88,22.74,35.39,102.0
27.28,24.92,1.85,19.95,28.41,101.0
13.15,20.49,1.69,19.47,19.05,93.0
21.44,34.18,1.82,20.13,32.75,96.0
21.5,27.23,1.84,20.07,21.3,99.0
22.27,34.26,1.92,20.16,23.3,102.0
21.17,23.45,1.89,20.28,14.96,100.0
20.98,27.14,1.86,22.6,24.44,98.0
18.09,22.31,1.84,24.63,32.45,97.0
16.24,14.65,1.77,23.62,34.41,93.0
17.48,15.74,1.76,22.37,31.8,90.0
17.19,18.72,1.79,20.85,27.22,93.0
26.23,24.73,1.94,24.2,22.74,100.0
23.77,27.13,1.88,23.41,16.98,103.0
22.63,22.3,1.85,23.8,15.57,97.0
21.86,19.2,1.84,24.52,18.42,96.0
19.09,12.89,1.77,23.3,12.82,90.0
21.65,13.17,1.76,22.6,23.08,105.0
17.93,14.87,1.8,19.09,11.7,97.0
16.54,16.35,1.8,19.29,16.35,92.0
14.8,9.55,1.79,19.68,17.61,91.0
15.73,12.71,1.8,19.8,19.01,93.0
13.48,13.09,1.82,21.62,21.85,95.0
12.89,9.3,1.76,24.67,24.36,90.0
10.95,11.28,1.76,24.3,11.22,91.0
12.8,11.68,1.75,24.35,18.84,89.0
12.96,19.48,1.78,24.31,16.01,93.0
14.62,18.89,1.81,24.16,15.75,94.0
18.73,14.77,1.77,24.34,15.94,92.0
15.43,16.34,1.67,22.41,20.13,92.0
15.19,15.87,1.45,22.61,22.69,80.0
16.01,14.07,1.43,19.58,19.94,76.0
15.25,18.31,1.5,18.85,14.32,79.0
16.14,20.05,1.62,24.56,14.88,92.0
12.37,20.27,1.54,23.69,15.65,83.0
12.04,16.87,1.65,17.63,22.67,84.0
14.62,14.59,1.79,11.05,15.14,92.0
11.08,12.09,1.75,10.84,14.77,89.0
25.61,13.9,1.78,11.83,17.17,93.0
16.84,12.8,1.69,10.96,14.79,90.0
14.03,10.11,1.41,12.41,26.22,75.0
17.07,9.62,1.36,15.93,23.81,71.0
18.11,9.78,1.45,14.91,23.04,86.0
16.57,9.8,1.76,11.23,19.96,90.0
14.93,9.83,1.7,11.33,26.66,91.0
12.88,9.69,1.39,11.02,19.95,73.0
13.92,11.04,1.45,13.74,31.89,76.0
12.38,14.13,1.58,16.05,24.38,81.0
12.49,13.65,1.6,16.32,24.89,81.0
16.91,11.69,1.29,13.11,24.56,81.0
14.51,7.05,0.68,7.54,18.91,66.0
16.41,6.38,0.63,9.08,17.04,64.0
12.41,8.5,0.58,9.9,18.84,65.0
12.86,11.45,0.5,10.37,17.37,72.0
14.42,11.93,0.52,8.74,18.69,77.0
16.3,11.54,0.55,9.59,15.94,86.0
18.41,20.97,0.68,9.76,22.76,87.0
18.13,28.04,0.7,9.34,30.22,90.0
15.48,19.26,0.63,9.46,20.67,71.0
13.64,15.52,0.53,8.57,21.85,61.0
15.87,13.6,0.53,9.5,13.58,69.0
13.97,14.4,0.51,10.38,12.83,62.0
11.64,9.91,0.33,9.73,14.62,58.0
12.33,9.55,0.44,10.37,14.3,60.0
14.3,11.91,0.51,10.39,14.79,65.0
14.45,13.23,0.53,10.8,12.38,61.0
15.98,11.25,0.48,10.9,13.0,80.0
16.49,11.72,0.46,11.22,12.15,82.0
19.33,13.33,0.46,11.19,13.26,84.0
18.81,13.27,0.43,11.77,13.74,90.0
20.36,15.53,0.54,12.04,13.16,92.0
17.72,14.17,0.52,11.48,14.9,71.0
15.04,13.16,0.47,11.63,13.43,63.0
10.52,14.18,0.51,10.94,13.41,60.0
7.2,11.4,0.44,9.39,16.47,59.0
10.31,15.26,0.49,9.21,19.59,63.0
11.91,15.23,0.53,9.42,14.72,59.0
8.73,17.34,0.55,11.08,17.01,59.0
9.86,19.56,0.59,12.53,14.59,61.0
13.44,17.27,0.62,13.27,12.88,67.0
16.28,14.32,0.72,12.93,12.16,68.0
13.97,13.72,0.57,12.61,12.64,84.0
10.48,11.91,0.42,11.13,14.05,57.0
17.65,9.3,0.42,11.35,15.25,76.0
9.78,12.64,0.44,11.47,14.2,84.0
10.49,10.51,0.41,10.75,14.75,61.0
8.69,12.99,0.47,9.36,12.85,59.0
11.0,10.58,0.41,7.28,12.22,67.0
11.6,11.89,0.44,7.21,13.87,72.0
11.06,11.47,0.44,7.38,11.65,63.0
9.18,9.99,0.44,8.0,13.45,65.0
10.76,9.99,0.43,8.18,13.18,66.0
11.46,9.44,0.45,8.32,11.87,66.0
14.55,9.47,0.49,8.6,12.26,69.0
14.07,11.3,0.46,9.19,12.41,70.0
18.79,13.24,0.51,10.0,12.25,77.0
18.67,16.96,0.62,9.35,12.88,78.0
22.6,19.66,0.71,9.54,16.46,79.0
11.58,16.13,0.55,8.73,17.35,64.0
7.33,15.21,0.4,8.17,15.68,55.0
7.93,13.77,0.28,7.67,15.25,51.0
14.23,13.12,0.31,8.02,14.15,56.0
11.83,10.47,0.27,8.06,14.63,59.0
11.84,10.49,0.43,7.62,17.47,56.0
14.16,9.9,0.46,8.41,16.94,61.0
12.93,10.8,0.51,8.57,13.16,65.0
10.37,12.72,0.46,7.7,15.39,58.0
9.25,11.75,0.46,7.75,14.5,56.0
9.44,10.59,0.43,7.93,14.61,58.0
7.97,9.89,0.4,8.6,13.84,56.0
8.06,8.7,0.39,10.29,13.76,49.0
10.3,7.87,0.4,10.12,13.98,48.0
11.9,9.02,0.42,10.04,12.85,56.0
10.6,9.73,0.44,9.83,11.1,59.0
12.73,9.14,0.43,9.37,12.52,60.0
18.67,9.7,0.44,9.46,12.52,69.0
18.48,8.54,0.43,9.26,11.43,74.0
18.71,7.54,0.41,9.13,12.07,78.0
15.56,7.74,0.43,8.71,12.19,72.0
12.73,7.92,0.45,7.44,11.54,66.0
13.07,10.19,0.54,8.19,9.89,66.0
15.06,12.45,0.57,8.64,10.8,69.0
11.75,10.33,0.53,9.53,12.32,70.0
11.89,9.91,0.52,9.55,12.81,60.0
13.3,9.24,0.52,7.74,13.62,67.0
11.37,8.69,0.55,7.38,11.22,65.0
11.44,9.8,0.54,8.07,10.44,67.0
13.78,11.11,0.51,8.9,10.72,73.0
15.77,11.06,0.52,8.59,11.15,68.0
12.96,10.74,0.55,9.01,10.33,62.0
16.01,11.58,0.6,9.56,9.38,64.0
18.56,10.06,0.58,9.6,11.89,62.0
12.37,11.86,0.69,11.14,8.11,66.0
14.76,11.3,0.64,12.3,8.62,73.0
13.53,10.38,0.35,11.97,10.51,64.0
12.75,9.91,0.46,11.47,9.27,53.0
13.24,10.03,0.66,11.13,8.93,57.0
11.17,10.86,0.67,10.95,7.12,62.0
11.53,11.28,0.63,11.18,8.93,62.0
9.75,10.74,0.65,11.02,10.84,62.0
12.12,9.33,0.71,10.89,8.56,67.0
6.72,11.46,0.64,10.98,9.87,60.0
7.68,12.01,0.62,11.23,9.36,54.0
5.68,10.54,0.6,11.37,10.26,49.0
7.6,10.81,0.57,10.93,9.62,47.0
10.71,11.97,0.62,11.08,9.12,49.0
8.69,13.69,0.67,11.81,12.28,51.0
12.07,12.67,0.57,12.02,9.24,54.0
13.89,12.29,0.39,11.8,10.38,54.0
14.62,13.79,0.52,12.02,7.52,55.0
10.93,12.54,0.44,11.38,7.84,55.0
12.93,13.82,0.54,12.0,7.08,53.0
13.24,12.13,0.46,11.58,9.01,60.0
10.85,17.71,0.62,11.31,12.04,57.0
11.95,13.78,0.57,12.4,7.17,65.0
16.24,12.93,0.59,11.46,8.24,64.0
17.95,17.44,0.8,12.06,7.93,80.0
21.73,30.97,0.83,11.61,18.46,83.0
14.94,21.94,0.75,10.98,10.91,73.0
12.09,16.97,0.47,8.75,11.09,57.0
15.09,15.95,0.45,6.85,11.12,56.0
18.6,13.64,0.55,7.6,8.68,64.0
15.04,12.38,0.57,7.4,9.33,67.0
16.9,22.09,0.67,7.63,10.74,64.0
17.28,19.61,0.67,7.97,10.72,70.0
8.39,12.29,0.39,7.44,10.11,49.0
8.32,10.2,0.28,7.82,7.38,40.0
9.62,9.67,0.28,8.2,7.3,42.0
8.33,9.8,0.32,8.42,6.25,41.0
10.46,8.67,0.35,8.4,6.29,50.0
16.15,11.75,0.47,8.57,8.0,64.0
17.62,14.41,0.66,8.76,8.22,68.0
24.77,18.88,0.71,9.19,10.65,72.0
32.11,23.52,1.19,9.91,15.35,96.0
35.13,27.19,0.83,11.47,27.28,99.0
45.48,26.69,0.84,10.13,26.16,93.0
54.08,26.33,1.45,10.18,27.71,112.0
21.6,27.88,1.02,10.08,20.53,90.0
39.03,33.69,0.89,11.46,24.9,89.0
39.11,34.85,1.12,11.26,30.85,118.0
49.37,32.46,0.83,12.09,32.79,110.0
42.92,30.6,1.54,12.81,27.03,112.0
55.33,32.7,0.98,13.2,25.92,117.0
50.61,33.54,1.15,14.05,26.74,116.0
49.19,35.06,1.24,14.7,29.97,121.0
56.89,34.5,1.22,13.74,38.93,135.0
62.55,35.88,1.19,13.29,13.21,135.0
28.56,24.93,1.08,11.67,8.47,99.0
15.09,21.0,1.19,11.06,8.69,86.0
17.75,20.24,1.03,10.82,15.31,81.0
17.92,22.87,1.04,10.54,15.92,76.0
17.85,18.52,0.89,11.87,7.6,72.0
30.71,24.2,1.04,12.45,8.38,87.0
20.04,23.05,0.93,10.47,6.84,82.0
25.58,18.86,0.91,9.45,8.26,69.0
39.09,15.53,0.93,9.28,11.02,105.0
53.5,17.36,0.68,9.61,13.97,92.0
56.28,25.2,0.67,13.83,20.94,113.0
40.81,25.09,0.83,13.26,16.87,97.0
25.37,26.43,0.8,14.56,11.5,81.0
16.55,25.78,0.65,14.62,13.02,77.0
11.99,23.12,0.64,14.22,9.88,57.0
20.09,23.86,0.72,15.36,10.7,71.0
28.41,26.02,0.84,13.21,16.42,78.0
36.96,30.58,0.85,15.39,22.29,79.0
52.87,37.21,1.01,12.45,20.34,105.0
19.26,20.79,0.61,9.31,13.36,84.0
12.19,22.57,0.61,8.53,15.25,57.0
27.12,31.47,0.8,8.97,14.44,82.0
49.51,30.33,1.02,9.21,21.17,97.0
57.72,39.04,1.12,10.26,26.65,108.0
69.7,42.53,1.21,12.41,32.22,134.0
64.9,47.12,1.03,9.55,28.58,140.0
62.54,45.44,0.79,11.34,31.66,128.0
69.75,48.03,0.88,10.86,29.62,131.0
77.05,42.82,0.86,15.39,31.08,149.0
70.89,35.4,0.93,21.01,28.13,149.0
72.13,41.1,0.89,14.91,40.98,140.0
90.92,52.54,1.17,10.58,33.36,184.0
91.86,51.64,1.22,10.92,33.38,209.0
92.37,49.5,1.16,11.59,29.5,209.0
87.03,47.1,1.07,17.75,31.78,208.0
82.21,42.15,1.08,16.27,28.57,184.0
82.78,41.2,0.98,15.66,40.96,176.0
89.06,44.9,1.06,13.78,36.41,190.0
83.45,47.23,1.07,17.3,39.16,193.0
73.81,40.31,0.94,16.55,23.19,173.0
71.95,49.86,1.1,17.73,35.46,146.0
81.38,43.02,1.21,16.65,28.14,163.0
87.36,44.13,1.05,17.05,31.04,186.0
94.89,40.69,1.27,16.74,27.11,212.0
64.67,36.01,1.02,14.84,29.09,174.0
39.87,33.4,0.93,14.4,20.33,115.0
49.87,33.59,0.89,10.19,25.2,99.0
65.29,36.28,1.01,9.91,19.03,111.0
83.28,37.76,1.0,11.19,25.39,180.0
70.54,42.12,0.96,10.58,33.03,154.0
88.13,43.61,1.05,11.77,39.85,174.0
82.73,42.56,1.14,12.12,37.94,205.0
82.73,46.79,1.22,13.51,37.99,171.0
95.77,44.51,1.29,14.82,28.02,198.0
95.21,41.68,1.32,16.04,31.95,229.0
72.43,39.02,1.02,14.48,32.43,203.0
50.06,36.34,0.99,12.67,33.34,110.0
69.63,40.24,1.15,12.47,34.86,128.0
89.46,39.26,1.34,13.46,33.36,180.0
80.42,37.31,1.18,10.74,38.95,191.0
73.92,37.22,0.92,10.17,40.44,164.0
75.17,38.8,0.98,9.88,35.35,164.0
94.27,49.03,1.14,10.1,39.76,187.0
94.04,45.96,1.25,10.79,27.67,212.0
94.72,41.58,1.21,11.57,26.98,225.0
94.33,37.77,1.18,13.41,30.36,214.0
122.89,46.54,1.28,11.52,41.44,250.0
134.32,44.73,1.26,10.77,28.58,283.0
87.5,34.22,0.98,10.49,29.76,268.0
88.03,39.77,1.02,10.27,32.89,184.0
75.77,35.86,0.98,8.75,33.43,167.0
75.81,36.07,0.98,9.36,36.88,160.0
86.42,36.03,1.03,9.28,41.98,181.0
65.76,37.46,0.82,10.47,56.55,159.0
104.06,46.39,1.22,10.98,45.97,194.0
107.87,41.14,1.02,8.03,48.34,260.0
93.64,40.42,0.97,7.94,48.31,221.0
94.05,39.68,0.96,6.66,49.76,225.0
91.04,39.93,1.1,7.9,39.59,229.0
70.2,38.91,1.01,8.68,43.46,157.0
87.2,42.33,1.29,9.46,31.33,177.0
64.97,29.07,0.89,7.73,36.12,166.0
59.98,38.98,0.85,8.96,39.85,122.0
65.06,43.01,0.93,10.04,36.59,127.0
76.71,43.56,1.08,10.12,38.7,151.0
98.12,38.02,1.47,10.84,33.46,211.0
68.39,29.65,0.84,6.73,28.54,178.0
36.33,26.54,0.7,6.28,30.25,100.0
30.53,30.43,0.65,6.32,37.85,97.0
34.16,31.54,0.66,5.95,37.14,90.0
51.0,41.19,0.68,6.3,38.68,93.0
87.28,55.99,0.98,7.63,37.57,160.0
96.1,48.29,1.12,8.28,35.96,213.0
89.26,47.23,1.3,10.52,41.83,205.0
96.99,44.95,1.58,10.32,37.38,227.0
78.69,42.07,1.49,11.8,37.74,192.0
87.78,44.52,1.24,11.77,40.14,196.0
73.57,40.8,1.17,11.7,39.02,172.0
91.57,43.88,1.32,14.01,47.99,182.0
103.35,43.92,1.4,13.46,39.74,253.0
57.22,29.0,0.76,10.5,35.14,183.0
25.47,21.6,0.64,8.01,22.79,94.0
19.77,22.88,0.56,4.22,37.65,85.0
52.66,38.17,0.84,8.11,42.4,123.0
65.97,43.82,1.03,8.65,42.66,145.0
72.14,46.68,1.12,7.48,41.77,154.0
80.79,38.05,1.31,8.75,37.43,183.0
83.47,35.54,1.28,6.21,35.33,192.0
77.73,40.07,0.77,7.25,55.83,178.0
60.91,47.47,0.96,9.38,41.6,151.0
47.67,36.64,0.87,7.87,52.05,138.0
49.35,39.96,0.9,9.22,46.27,129.0
